date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:45	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:45%20GMT	https://leverage-template.webflow.io/team-member?c386e877_page=2	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/team-member7b91	(from https://leverage-template.webflow.io/team-member)
22:47:46	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:45%20GMT	https://leverage-template.webflow.io/post/how-modern-brands-use-ai-to-improve-digital-marketing	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/how-modern-brands-use-ai-to-improve-digital-marketing	(from https://leverage-template.webflow.io/blogs)
22:47:46	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:46%20GMT	https://leverage-template.webflow.io/post/creating-high-converting-landing-pages-for-businesses	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/creating-high-converting-landing-pages-for-businesses	(from https://leverage-template.webflow.io/blogs)
22:47:47	33310/33310	---M--	200	added ('OK')	image/jpeg	etag:%2280e1700e03ef2cfd3011940b892daf57%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb864480068d7ca4d38f_Blog_12.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb864480068d7ca4d38f_Blog_12.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:47	32340/32340	---M--	200	added ('OK')	image/jpeg	etag:%22ba2acab39bb27142c19b6ace8ca10ec8%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb9aea04f502e03fc5a2_Blog_Author_12.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb9aea04f502e03fc5a2_Blog_Author_12.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:48	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:47%20GMT	https://leverage-template.webflow.io/post/email-marketing-best-practices-for-higher-engagement	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/email-marketing-best-practices-for-higher-engagement	(from https://leverage-template.webflow.io/blogs)
22:47:48	41641/41641	---M--	200	added ('OK')	image/jpeg	etag:%228820430b960257f8677f4f1191cbccc8%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb54f200933aba849451_Blog_11.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb54f200933aba849451_Blog_11.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:48	35416/35416	---M--	200	added ('OK')	image/jpeg	etag:%220a81955a2ff1dec6f37035a405614a54%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb68d0e0f799d7ae57ab_Blog_Author_11.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb68d0e0f799d7ae57ab_Blog_Author_11.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:49	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:48%20GMT	https://leverage-template.webflow.io/post/how-data-analytics-improves-marketing-performance	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/how-data-analytics-improves-marketing-performance	(from https://leverage-template.webflow.io/blogs)
22:47:49	65035/65035	---M--	200	added ('OK')	image/jpeg	etag:%2264a8fe9a09867107e69fcb812213294e%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb1d7eb026e80b143435_Blog_10.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb1d7eb026e80b143435_Blog_10.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:49	25769/25769	---M--	200	added ('OK')	image/jpeg	etag:%22b58dc6760366d81967381a1924f60e3c%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb3226073b99cb666875_Blog_Author_10.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eb3226073b99cb666875_Blog_Author_10.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:50	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:49%20GMT	https://leverage-template.webflow.io/post/simple-marketing-automation-tips-that-save-time	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/simple-marketing-automation-tips-that-save-time	(from https://leverage-template.webflow.io/blogs)
22:47:50	39569/39569	---M--	200	added ('OK')	image/jpeg	etag:%2269ca6953a55c4b6de1015a723b5487b4%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ead1de2bced790e6d7fc_Blog_09.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ead1de2bced790e6d7fc_Blog_09.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:50	29527/29527	---M--	200	added ('OK')	image/jpeg	etag:%227b1de5420b567a5f4e941f9f90d561dc%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eaa171a42a59c96e432c_Blog_Author_09.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eaa171a42a59c96e432c_Blog_Author_09.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:50	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:50%20GMT	https://leverage-template.webflow.io/post/the-future-of-seo-in-an-ai-driven-search-world	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/the-future-of-seo-in-an-ai-driven-search-world	(from https://leverage-template.webflow.io/blogs)
22:47:51	9801/9801	---M--	200	added ('OK')	image/jpeg	etag:%222caf88d31c7f9ff42493e927015ef46f%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ea87af17b15abe79fc10_Blog_08.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ea87af17b15abe79fc10_Blog_08.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:51	34463/34463	---M--	200	added ('OK')	image/jpeg	etag:%22525eea554c5c39b483dfac9ad9b78ae0%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eaab7eb026e80b142bbc_Blog_Author_08.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49eaab7eb026e80b142bbc_Blog_Author_08.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:51	6495/6495	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2014%20Sep%202026%2017:17:51%20GMT	https://leverage-template.webflow.io/post/why-every-business-needs-a-content-strategy	C:/My%20Web%20Sites/EdgeMark/leverage-template.webflow.io/post/why-every-business-needs-a-content-strategy	(from https://leverage-template.webflow.io/blogs)
22:47:52	32828/32828	---M--	200	added ('OK')	image/jpeg	etag:%2233d20ff08750fd867749bb79e73413af%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ea358eb07b9ca578fda2_Blog_07.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ea358eb07b9ca578fda2_Blog_07.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:52	27271/27271	---M--	200	added ('OK')	image/jpeg	etag:%2241c2a87d934134f187ea16ef65bf0ee0%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ea566049f151816bfbf6_Blog_Author_07.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/6a49ea566049f151816bfbf6_Blog_Author_07.jpg	(from https://leverage-template.webflow.io/blogs)
22:47:52	42134/42134	---M--	200	added ('OK')	image/jpeg	etag:%22bbae6527e649a17de457dc5114f318dc%22	https://cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/69ea0430963400c2acfe9554_Blog_06.jpg	C:/My%20Web%20Sites/EdgeMark/cdn.prod.website-files.com/69e362f3ced6e65f05bdec7d/69ea0430963400c2acfe9554_Blog_06.jpg	(from https://leverage-template.webflow.io/blogs)
